WC-1974,Argentina v Haiti,group stage,Olympiastadion,Munich,Argentina,T-32,HTI,4–1,4
WC-1974,Poland v Italy,group stage,Neckarstadion,Stuttgart,Poland,T-39,ITA,2–1,2
WC-1974,Yugoslavia v West Germany,second group stage,Rheinstadion,Düsseldorf,Yugoslavia,T-82,DEU,0–2,0
WC-1974,Brazil v East Germany,second group stage,Niedersachsenstadion,Hanover,Brazil,T-23,DDR,1–0,1
WC-1974,Netherlands v Argentina,second group stage,Parkstadion,Gelsenkirchen,Netherlands,T-03,ARG,4–0,4
WC-1974,Sweden v Poland,second group stage,Neckarstadion,Stuttgart,Sweden,T-55,POL,0–1,0
WC-1974,Argentina v Brazil,second group stage,Niedersachsenstadion,Hanover,Argentina,T-09,BRA,1–2,1
WC-1974,East Germany v Netherlands,second group stage,Parkstadion,Gelsenkirchen,East Germany,T-46,NLD,0–2,0
WC-1974,Poland v Yugoslavia,second group stage,Waldstadion,Frankfurt,Poland,T-83,YUG,2–1,2
WC-1974,West Germany v Sweden,second group stage,Rheinstadion,Düsseldorf,West Germany,T-71,SWE,4–2,4
WC-1974,Poland v West Germany,second group stage,Waldstadion,Frankfurt,Poland,T-82,DEU,0–1,0
WC-1974,Argentina v East Germany,second group stage,Parkstadion,Gelsenkirchen,Argentina,T-23,DDR,1–1,1
WC-1974,Netherlands v Brazil,second group stage,Westfalenstadion,Dortmund,Netherlands,T-09,BRA,2–0,2
WC-1974,Sweden v Yugoslavia,second group stage,Rheinstadion,Düsseldorf,Sweden,T-83,YUG,2–1,2
WC-1974,Brazil v Poland,third-place match,Olympiastadion,Munich,Brazil,T-55,POL,0–1,0
WC-1974,Netherlands v West Germany,final,Olympiastadion,Munich,Netherlands,T-82,DEU,1–2,1
WC-1978,West Germany v Poland,group stage,Estadio Monumental,Buenos Aires,West Germany,T-55,POL,0–0,0
WC-1978,Italy v France,group stage,Estadio José María Minella,Mar del Plata,Italy,T-28,FRA,2–1,2
WC-1978,Tunisia v Mexico,group stage,Estadio Gigante de Arroyito,Rosario,Tunisia,T-44,MEX,3–1,3
WC-1978,Argentina v Hungary,group stage,Estadio Monumental,Buenos Aires,Argentina,T-34,HUN,2–1,2
WC-1978,Austria v Spain,group stage,Estadio José Amalfitani,Buenos Aires,Austria,T-70,ESP,2–1,2
WC-1978,Brazil v Sweden,group stage,Estadio José María Minella,Mar del Plata,Brazil,T-71,SWE,1–1,1
WC-1978,Netherlands v Iran,group stage,Estadio Ciudad de Mendoza,Mendoza,Netherlands,T-36,IRN,3–0,3
WC-1978,Peru v Scotland,group stage,Estadio Chateau Carreras,Córdoba,Peru,T-61,SCO,3–1,3
WC-1978,Italy v Hungary,group stage,Estadio José María Minella,Mar del Plata,Italy,T-34,HUN,3–1,3
WC-1978,Poland v Tunisia,group stage,Estadio Gigante de Arroyito,Rosario,Poland,T-75,TUN,1–0,1
WC-1978,West Germany v Mexico,group stage,Estadio Chateau Carreras,Córdoba,West Germany,T-44,MEX,6–0,6
WC-1978,Argentina v France,group stage,Estadio Monumental,Buenos Aires,Argentina,T-28,FRA,2–1,2
WC-1978,Austria v Sweden,group stage,Estadio José Amalfitani,Buenos Aires,Austria,T-71,SWE,1–0,1
WC-1978,Brazil v Spain,group stage,Estadio José María Minella,Mar del Plata,Brazil,T-70,ESP,0–0,0
WC-1978,Netherlands v Peru,group stage,Estadio Ciudad de Mendoza,Mendoza,Netherlands,T-54,PER,0–0,0
WC-1978,Scotland v Iran,group stage,Estadio Chateau Carreras,Córdoba,Scotland,T-36,IRN,1–1,1
WC-1978,France v Hungary,group stage,Estadio José María Minella,Mar del Plata,France,T-34,HUN,3–1,3
WC-1978,Poland v Mexico,group stage,Estadio Gigante de Arroyito,Rosario,Poland,T-44,MEX,3–1,3
WC-1978,West Germany v Tunisia,group stage,Estadio Chateau Carreras,Córdoba,West Germany,T-75,TUN,0–0,0
WC-1978,Argentina v Italy,group stage,Estadio Monumental,Buenos Aires,Argentina,T-39,ITA,0–1,0
WC-1978,Brazil v Austria,group stage,Estadio José María Minella,Mar del Plata,Brazil,T-05,AUT,1–0,1
WC-1978,Spain v Sweden,group stage,Estadio José Amalfitani,Buenos Aires,Spain,T-71,SWE,1–0,1
WC-1978,Peru v Iran,group stage,Estadio Chateau Carreras,Córdoba,Peru,T-36,IRN,4–1,4
WC-1978,Scotland v Netherlands,group stage,Estadio Ciudad de Mendoza,Mendoza,Scotland,T-46,NLD,3–2,3
WC-1978,Austria v Netherlands,second group stage,Estadio Chateau Carreras,Córdoba,Austria,T-46,NLD,1–5,1
WC-1978,Italy v West Germany,second group stage,Estadio Monumental,Buenos Aires,Italy,T-82,DEU,0–0,0
WC-1978,Brazil v Peru,second group stage,Estadio Ciudad de Mendoza,Mendoza,Brazil,T-54,PER,3–0,3
WC-1978,Argentina v Poland,second group stage,Estadio Gigante de Arroyito,Rosario,Argentina,T-55,POL,2–0,2
WC-1978,Peru v Poland,second group stage,Estadio Ciudad de Mendoza,Mendoza,Peru,T-55,POL,0–1,0
WC-1978,Italy v Austria,second group stage,Estadio Monumental,Buenos Aires,Italy,T-05,AUT,1–0,1
WC-1978,Netherlands v West Germany,second group stage,Estadio Chateau Carreras,Córdoba,Netherlands,T-82,DEU,2–2,2
WC-1978,Argentina v Brazil,second group stage,Estadio Gigante de Arroyito,Rosario,Argentina,T-09,BRA,0–0,0
WC-1978,Austria v West Germany,second group stage,Estadio Chateau Carreras,Córdoba,Austria,T-82,DEU,3–2,3
WC-1978,Italy v Netherlands,second group stage,Estadio Monumental,Buenos Aires,Italy,T-46,NLD,1–2,1
WC-1978,Brazil v Poland,second group stage,Estadio Ciudad de Mendoza,Mendoza,Brazil,T-55,POL,3–1,3
WC-1978,Argentina v Peru,second group stage,Estadio Gigante de Arroyito,Rosario,Argentina,T-54,PER,6–0,6
WC-1978,Brazil v Italy,third-place match,Estadio Monumental,Buenos Aires,Brazil,T-39,ITA,2–1,2
WC-1978,Argentina v Netherlands,final,Estadio Monumental,Buenos Aires,Argentina,T-46,NLD,3–1,3
WC-1982,Argentina v Belgium,group stage,Camp Nou,Barcelona,Argentina,T-06,BEL,0–1,0
WC-1982,Italy v Poland,group stage,Balaídos,Vigo,Italy,T-55,POL,0–0,0
WC-1982,Brazil v Soviet Union,group stage,Estadio Ramón Sánchez Pizjuán,Seville,Brazil,T-69,SUN,2–1,2
WC-1982,Peru v Cameroon,group stage,Estadio Riazor,A Coruña,Peru,T-11,CMR,0–0,0
WC-1982,Hungary v El Salvador,group stage,Nuevo Estadio,Elche,Hungary,T-26,SLV,10–1,10
WC-1982,Scotland v New Zealand,group stage,Estadio La Rosaleda,Málaga,Scotland,T-47,NZL,5–2,5
WC-1982,West Germany v Algeria,group stage,Estadio El Molinón,Gijón,West Germany,T-01,DZA,1–2,1
WC-1982,England v France,group stage,Estadio San Mamés,Bilbao,England,T-28,FRA,3–1,3
WC-1982,Spain v Honduras,group stage,Estadio Luis Casanova,Valencia,Spain,T-33,HND,1–1,1
WC-1982,Chile v Austria,group stage,Estadio Carlos Tartiere,Oviedo,Chile,T-05,AUT,0–1,0
WC-1982,Czechoslovakia v Kuwait,group stage,Estadio José Zorrilla,Valladolid,Czechoslovakia,T-43,KWT,1–1,1
WC-1982,Yugoslavia v Northern Ireland,group stage,Estadio La Romareda,Zaragoza,Yugoslavia,T-50,NIR,0–0,0
WC-1982,Italy v Peru,group stage,Balaídos,Vigo,Italy,T-54,PER,1–1,1
WC-1982,Argentina v Hungary,group stage,Estadio José Rico Pérez,Alicante,Argentina,T-34,HUN,4–1,4
WC-1982,Brazil v Scotland,group stage,Estadio Benito Villamarín,Seville,Brazil,T-61,SCO,4–1,4
WC-1982,Poland v Cameroon,group stage,Estadio Riazor,A Coruña,Poland,T-11,CMR,0–0,0
WC-1982,Belgium v El Salvador,group stage,Nuevo Estadio,Elche,Belgium,T-26,SLV,1–0,1
WC-1982,Soviet Union v New Zealand,group stage,Estadio La Rosaleda,Málaga,Soviet Union,T-47,NZL,3–0,3
WC-1982,West Germany v Chile,group stage,Estadio El Molinón,Gijón,West Germany,T-13,CHL,4–1,4
WC-1982,England v Czechoslovakia,group stage,Estadio San Mamés,Bilbao,England,T-20,CSK,2–0,2
WC-1982,Spain v Yugoslavia,group stage,Estadio Luis Casanova,Valencia,Spain,T-83,YUG,2–1,2
WC-1982,Algeria v Austria,group stage,Estadio Carlos Tartiere,Oviedo,Algeria,T-05,AUT,0–2,0
WC-1982,France v Kuwait,group stage,Estadio José Zorrilla,Valladolid,France,T-43,KWT,4–1,4
WC-1982,Honduras v Northern Ireland,group stage,Estadio La Romareda,Zaragoza,Honduras,T-50,NIR,1–1,1
WC-1982,Poland v Peru,group stage,Estadio Riazor,A Coruña,Poland,T-54,PER,5–1,5
WC-1982,Belgium v Hungary,group stage,Nuevo Estadio,Elche,Belgium,T-34,HUN,1–1,1
WC-1982,Soviet Union v Scotland,group stage,Estadio La Rosaleda,Málaga,Soviet Union,T-61,SCO,2–2,2
WC-1982,Italy v Cameroon,group stage,Balaídos,Vigo,Italy,T-11,CMR,1–1,1
WC-1982,Argentina v El Salvador,group stage,Estadio José Rico Pérez,Alicante,Argentina,T-26,SLV,2–0,2
WC-1982,Brazil v New Zealand,group stage,Estadio Benito Villamarín,Seville,Brazil,T-47,NZL,4–0,4
WC-1982,Algeria v Chile,group stage,Estadio Carlos Tartiere,Oviedo,Algeria,T-13,CHL,3–2,3
WC-1982,France v Czechoslovakia,group stage,Estadio José Zorrilla,Valladolid,France,T-20,CSK,1–1,1
WC-1982,Honduras v Yugoslavia,group stage,Estadio La Romareda,Zaragoza,Honduras,T-83,YUG,0–1,0
WC-1982,West Germany v Austria,group stage,Estadio El Molinón,Gijón,West Germany,T-05,AUT,1–0,1
WC-1982,England v Kuwait,group stage,Estadio San Mamés,Bilbao,England,T-43,KWT,1–0,1
WC-1982,Spain v Northern Ireland,group stage,Estadio Luis Casanova,Valencia,Spain,T-50,NIR,0–1,0
WC-1982,Austria v France,second group stage,Vicente Calderón,Madrid,Austria,T-28,FRA,0–1,0
WC-1982,Poland v Belgium,second group stage,Camp Nou,Barcelona,Poland,T-06,BEL,3–0,3
WC-1982,Italy v Argentina,second group stage,Estadi de Sarrià,Barcelona,Italy,T-03,ARG,2–1,2
WC-1982,West Germany v England,second group stage,Estadio Santiago Bernabéu,Madrid,West Germany,T-27,ENG,0–0,0
WC-1982,Austria v Northern Ireland,second group stage,Vicente Calderón,Madrid,Austria,T-50,NIR,2–2,2
WC-1982,Belgium v Soviet Union,second group stage,Camp Nou,Barcelona,Belgium,T-69,SUN,0–1,0
WC-1982,Argentina v Brazil,second group stage,Estadi de Sarrià,Barcelona,Argentina,T-09,BRA,1–3,1
WC-1982,West Germany v Spain,second group stage,Estadio Santiago Bernabéu,Madrid,West Germany,T-70,ESP,2–1,2
WC-1982,France v Northern Ireland,second group stage,Vicente Calderón,Madrid,France,T-50,NIR,4–1,4
WC-1982,Soviet Union v Poland,second group stage,Camp Nou,Barcelona,Soviet Union,T-55,POL,0–0,0
WC-1982,Italy v Brazil,second group stage,Estadi de Sarrià,Barcelona,Italy,T-09,BRA,3–2,3
WC-1982,Spain v England,second group stage,Estadio Santiago Bernabéu,Madrid,Spain,T-27,ENG,0–0,0
WC-1982,Poland v Italy,semi-finals,Camp Nou,Barcelona,Poland,T-39,ITA,0–2,0
WC-1982,West Germany v France,semi-finals,Estadio Ramón Sánchez Pizjuán,Seville,West Germany,T-28,FRA,3–3,3
WC-1982,Poland v France,third-place match,Estadio José Rico Pérez,Alicante,Poland,T-28,FRA,3–2,3
WC-1982,Italy v West Germany,final,Estadio Santiago Bernabéu,Madrid,Italy,T-82,DEU,3–1,3
WC-1986,Bulgaria v Italy,group stage,Estadio Azteca,Mexico City,Bulgaria,T-39,ITA,1–1,1
WC-1986,Spain v Brazil,group stage,Estadio Jalisco,Guadalajara,Spain,T-09,BRA,0–1,0
WC-1986,Canada v France,group stage,Estadio Nou Camp,León,Canada,T-28,FRA,0–1,0
WC-1986,Argentina v South Korea,group stage,Estadio Olímpico Universitario,Mexico City,Argentina,T-68,KOR,3–1,3
WC-1986,Soviet Union v Hungary,group stage,Estadio Sergio León Chavez,Irapuato,Soviet Union,T-34,HUN,6–0,6
WC-1986,Morocco v Poland,group stage,Estadio Universitario,Monterrey,Morocco,T-55,POL,0–0,0
WC-1986,Belgium v Mexico,group stage,Estadio Azteca,Mexico City,Belgium,T-44,MEX,1–2,1
WC-1986,Algeria v Northern Ireland,group stage,Estadio Tres de Marzo,Guadalajara,Algeria,T-50,NIR,1–1,1
WC-1986,Portugal v England,group stage,Estadio Tecnológico,Monterrey,Portugal,T-27,ENG,1–0,1
WC-1986,Paraguay v Iraq,group stage,La Bombonera,Toluca,Paraguay,T-37,IRQ,1–0,1
WC-1986,Uruguay v West Germany,group stage,Estadio La Corregidora,Querétaro,Uruguay,T-82,DEU,1–1,1
WC-1986,Scotland v Denmark,group stage,Estadio Neza 86,Nezahualcóyotl,Scotland,T-21,DNK,0–1,0
WC-1986,Italy v Argentina,group stage,Estadio Cuauhtémoc,Puebla,Italy,T-03,ARG,1–1,1
WC-1986,France v Soviet Union,group stage,Estadio Nou Camp,León,France,T-69,SUN,1–1,1
WC-1986,South Korea v Bulgaria,group stage,Estadio Olímpico Universitario,Mexico City,South Korea,T-10,BGR,1–1,1
WC-1986,Hungary v Canada,group stage,Estadio Sergio León Chavez,Irapuato,Hungary,T-12,CAN,2–0,2
WC-1986,Brazil v Algeria,group stage,Estadio Jalisco,Guadalajara,Brazil,T-01,DZA,1–0,1
WC-1986,England v Morocco,group stage,Estadio Tecnológico,Monterrey,England,T-45,MAR,0–0,0
WC-1986,Mexico v Paraguay,group stage,Estadio Azteca,Mexico City,Mexico,T-53,PRY,1–1,1
WC-1986,Northern Ireland v Spain,group stage,Estadio Tres de Marzo,Guadalajara,Northern Ireland,T-70,ESP,1–2,1
WC-1986,Poland v Portugal,group stage,Estadio Universitario,Monterrey,Poland,T-56,PRT,1–0,1
WC-1986,Iraq v Belgium,group stage,La Bombonera,Toluca,Iraq,T-06,BEL,1–2,1
WC-1986,West Germany v Scotland,group stage,Estadio La Corregidora,Querétaro,West Germany,T-61,SCO,2–1,2
WC-1986,Denmark v Uruguay,group stage,Estadio Neza 86,Nezahualcóyotl,Denmark,T-80,URY,6–1,6
WC-1986,Hungary v France,group stage,Estadio Nou Camp,León,Hungary,T-28,FRA,0–3,0
WC-1986,Soviet Union v Canada,group stage,Estadio Sergio León Chavez,Irapuato,Soviet Union,T-12,CAN,2–0,2
WC-1986,Argentina v Bulgaria,group stage,Estadio Olímpico Universitario,Mexico City,Argentina,T-10,BGR,2–0,2
WC-1986,South Korea v Italy,group stage,Estadio Cuauhtémoc,Puebla,South Korea,T-39,ITA,2–3,2
WC-1986,Iraq v Mexico,group stage,Estadio Azteca,Mexico City,Iraq,T-44,MEX,0–1,0
WC-1986,Paraguay v Belgium,group stage,La Bombonera,Toluca,Paraguay,T-06,BEL,2–2,2
WC-1986,England v Poland,group stage,Estadio Universitario,Monterrey,England,T-55,POL,3–0,3
WC-1986,Portugal v Morocco,group stage,Estadio Tres de Marzo,Guadalajara,Portugal,T-45,MAR,1–3,1
WC-1986,Algeria v Spain,group stage,Estadio Tecnológico,Monterrey,Algeria,T-70,ESP,0–3,0
WC-1986,Northern Ireland v Brazil,group stage,Estadio Jalisco,Guadalajara,Northern Ireland,T-09,BRA,0–3,0
WC-1986,Denmark v West Germany,group stage,Estadio La Corregidora,Querétaro,Denmark,T-82,DEU,2–0,2
WC-1986,Scotland v Uruguay,group stage,Estadio Neza 86,Nezahualcóyotl,Scotland,T-80,URY,0–0,0
WC-1986,Mexico v Bulgaria,round of 16,Estadio Azteca,Mexico City,Mexico,T-10,BGR,2–0,2
WC-1986,Soviet Union v Belgium,round of 16,Estadio Nou Camp,León,Soviet Union,T-06,BEL,3–4,3
WC-1986,Brazil v Poland,round of 16,Estadio Jalisco,Guadalajara,Brazil,T-55,POL,4–0,4
WC-1986,Argentina v Uruguay,round of 16,Estadio Cuauhtémoc,Puebla,Argentina,T-80,URY,1–0,1
WC-1986,Italy v France,round of 16,Estadio Olímpico Universitario,Mexico City,Italy,T-28,FRA,0–2,0
WC-1986,Morocco v West Germany,round of 16,Estadio Universitario,Monterrey,Morocco,T-82,DEU,0–1,0
WC-1986,England v Paraguay,round of 16,Estadio Azteca,Mexico City,England,T-53,PRY,3–0,3
WC-1986,Denmark v Spain,round of 16,Estadio La Corregidora,Querétaro,Denmark,T-70,ESP,1–5,1
WC-1986,Brazil v France,quarter-finals,Estadio Jalisco,Guadalajara,Brazil,T-28,FRA,1–1,1
WC-1986,West Germany v Mexico,quarter-finals,Estadio Universitario,Monterrey,West Germany,T-44,MEX,0–0,0
WC-1986,Argentina v England,quarter-finals,Estadio Azteca,Mexico City,Argentina,T-27,ENG,2–1,2
WC-1986,Spain v Belgium,quarter-finals,Estadio Cuauhtémoc,Puebla,Spain,T-06,BEL,1–1,1
WC-1986,France v West Germany,semi-finals,Estadio Jalisco,Guadalajara,France,T-82,DEU,0–2,0
WC-1986,Argentina v Belgium,semi-finals,Estadio Azteca,Mexico City,Argentina,T-06,BEL,2–0,2
WC-1986,Belgium v France,third-place match,Estadio Cuauhtémoc,Puebla,Belgium,T-28,FRA,2–4,2
WC-1986,Argentina v West Germany,final,Estadio Azteca,Mexico City,Argentina,T-82,DEU,3–2,3
WC-1990,Argentina v Cameroon,group stage,San Siro,Milan,Argentina,T-11,CMR,0–1,0
WC-1990,Soviet Union v Romania,group stage,Stadio San Nicola,Bari,Soviet Union,T-58,ROU,0–2,0
WC-1990,United Arab Emirates v Colombia,group stage,Stadio Renato Dall'Ara,Bologna,United Arab Emirates,T-15,COL,0–2,0
WC-1990,Italy v Austria,group stage,Stadio Olimpico,Rome,Italy,T-05,AUT,1–0,1
WC-1990,United States v Czechoslovakia,group stage,Stadio Comunale,Florence,United States,T-20,CSK,1–5,1
WC-1990,Brazil v Sweden,group stage,Stadio delle Alpi,Turin,Brazil,T-71,SWE,2–1,2
WC-1990,West Germany v Yugoslavia,group stage,San Siro,Milan,West Germany,T-83,YUG,4–1,4
WC-1990,Costa Rica v Scotland,group stage,Stadio Luigi Ferraris,Genoa,Costa Rica,T-61,SCO,1–0,1
WC-1990,England v Republic of Ireland,group stage,Stadio Sant'Elia,Cagliari,England,T-57,IRL,1–1,1
WC-1990,Belgium v South Korea,group stage,Stadio Marc'Antonio Bentegodi,Verona,Belgium,T-68,KOR,2–0,2
WC-1990,Netherlands v Egypt,group stage,Stadio La Favorita,Palermo,Netherlands,T-25,EGY,1–1,1
WC-1990,Uruguay v Spain,group stage,Stadio Friuli,Udine,Uruguay,T-70,ESP,0–0,0
WC-1990,Argentina v Soviet Union,group stage,Stadio San Paolo,Naples,Argentina,T-69,SUN,2–0,2
WC-1990,Cameroon v Romania,group stage,Stadio San Nicola,Bari,Cameroon,T-58,ROU,2–1,2
WC-1990,Yugoslavia v Colombia,group stage,Stadio Renato Dall'Ara,Bologna,Yugoslavia,T-15,COL,1–0,1
WC-1990,Italy v United States,group stage,Stadio Olimpico,Rome,Italy,T-79,USA,1–0,1
WC-1990,Austria v Czechoslovakia,group stage,Stadio Comunale,Florence,Austria,T-20,CSK,0–1,0
WC-1990,West Germany v United Arab Emirates,group stage,San Siro,Milan,West Germany,T-78,ARE,5–1,5
WC-1990,Brazil v Costa Rica,group stage,Stadio delle Alpi,Turin,Brazil,T-16,CRI,1–0,1
WC-1990,Sweden v Scotland,group stage,Stadio Luigi Ferraris,Genoa,Sweden,T-61,SCO,1–2,1
WC-1990,England v Netherlands,group stage,Stadio Sant'Elia,Cagliari,England,T-46,NLD,0–0,0
WC-1990,Republic of Ireland v Egypt,group stage,Stadio La Favorita,Palermo,Republic of Ireland,T-25,EGY,0–0,0
WC-1990,Belgium v Uruguay,group stage,Stadio Marc'Antonio Bentegodi,Verona,Belgium,T-80,URY,3–1,3
WC-1990,South Korea v Spain,group stage,Stadio Friuli,Udine,South Korea,T-70,ESP,1–3,1
WC-1990,Argentina v Romania,group stage,Stadio San Paolo,Naples,Argentina,T-58,ROU,1–1,1
WC-1990,Cameroon v Soviet Union,group stage,Stadio San Nicola,Bari,Cameroon,T-69,SUN,0–4,0
WC-1990,West Germany v Colombia,group stage,San Siro,Milan,West Germany,T-15,COL,1–1,1
WC-1990,Yugoslavia v United Arab Emirates,group stage,Stadio Renato Dall'Ara,Bologna,Yugoslavia,T-78,ARE,4–1,4
WC-1990,Austria v United States,group stage,Stadio Comunale,Florence,Austria,T-79,USA,2–1,2
WC-1990,Italy v Czechoslovakia,group stage,Stadio Olimpico,Rome,Italy,T-20,CSK,2–0,2
WC-1990,Brazil v Scotland,group stage,Stadio delle Alpi,Turin,Brazil,T-61,SCO,1–0,1
WC-1990,Sweden v Costa Rica,group stage,Stadio Luigi Ferraris,Genoa,Sweden,T-16,CRI,1–2,1
WC-1990,Belgium v Spain,group stage,Stadio Marc'Antonio Bentegodi,Verona,Belgium,T-70,ESP,1–2,1
WC-1990,South Korea v Uruguay,group stage,Stadio Friuli,Udine,South Korea,T-80,URY,0–1,0
WC-1990,England v Egypt,group stage,Stadio Sant'Elia,Cagliari,England,T-25,EGY,1–0,1
WC-1990,Republic of Ireland v Netherlands,group stage,Stadio La Favorita,Palermo,Republic of Ireland,T-46,NLD,1–1,1
WC-1990,Cameroon v Colombia,round of 16,Stadio San Paolo,Naples,Cameroon,T-15,COL,2–1,2
WC-1990,Czechoslovakia v Costa Rica,round of 16,Stadio San Nicola,Bari,Czechoslovakia,T-16,CRI,4–1,4
WC-1990,Brazil v Argentina,round of 16,Stadio delle Alpi,Turin,Brazil,T-03,ARG,0–1,0
WC-1990,West Germany v Netherlands,round of 16,San Siro,Milan,West Germany,T-46,NLD,2–1,2
WC-1990,Republic of Ireland v Romania,round of 16,Stadio Luigi Ferraris,Genoa,Republic of Ireland,T-58,ROU,0–0,0
WC-1990,Italy v Uruguay,round of 16,Stadio Olimpico,Rome,Italy,T-80,URY,2–0,2
WC-1990,Spain v Yugoslavia,round of 16,Stadio Marc'Antonio Bentegodi,Verona,Spain,T-83,YUG,1–2,1
WC-1990,England v Belgium,round of 16,Stadio Renato Dall'Ara,Bologna,England,T-06,BEL,1–0,1
WC-1990,Argentina v Yugoslavia,quarter-finals,Stadio Comunale,Florence,Argentina,T-83,YUG,0–0,0
WC-1990,Republic of Ireland v Italy,quarter-finals,Stadio Olimpico,Rome,Republic of Ireland,T-39,ITA,0–1,0
WC-1990,Czechoslovakia v West Germany,quarter-finals,San Siro,Milan,Czechoslovakia,T-82,DEU,0–1,0
WC-1990,Cameroon v England,quarter-finals,Stadio San Paolo,Naples,Cameroon,T-27,ENG,2–3,2
WC-1990,Argentina v Italy,semi-finals,Stadio San Paolo,Naples,Argentina,T-39,ITA,1–1,1
WC-1990,West Germany v England,semi-finals,Stadio delle Alpi,Turin,West Germany,T-27,ENG,1–1,1
WC-1990,Italy v England,third-place match,Stadio San Nicola,Bari,Italy,T-27,ENG,2–1,2
WC-1990,West Germany v Argentina,final,Stadio Olimpico,Rome,West Germany,T-03,ARG,1–0,1
WC-1994,Germany v Bolivia,group stage,Soldier Field,Chicago,Germany,T-07,BOL,1–0,1
WC-1994,Spain v South Korea,group stage,Cotton Bowl,Dallas,Spain,T-68,KOR,2–2,2
WC-1994,United States v Switzerland,group stage,Pontiac Silverdome,Pontiac,United States,T-72,CHE,1–1,1
WC-1994,Italy v Republic of Ireland,group stage,Giants Stadium,East Rutherford,Italy,T-57,IRL,0–1,0
WC-1994,Colombia v Romania,group stage,Rose Bowl,Pasadena,Colombia,T-58,ROU,1–3,1
WC-1994,Belgium v Morocco,group stage,Citrus Bowl,Orlando,Belgium,T-45,MAR,1–0,1
WC-1994,Norway v Mexico,group stage,RFK Stadium,"Washington, D.C.",Norway,T-44,MEX,1–0,1
WC-1994,Cameroon v Sweden,group stage,Rose Bowl,Pasadena,Cameroon,T-71,SWE,2–2,2
WC-1994,Brazil v Russia,group stage,Stanford Stadium,Stanford,Brazil,T-59,RUS,2–0,2
WC-1994,Netherlands v Saudi Arabia,group stage,RFK Stadium,"Washington, D.C.",Netherlands,T-60,SAU,2–1,2
WC-1994,Argentina v Greece,group stage,Foxboro Stadium,Foxborough,Argentina,T-31,GRC,4–0,4
WC-1994,Germany v Spain,group stage,Soldier Field,Chicago,Germany,T-70,ESP,1–1,1
WC-1994,Nigeria v Bulgaria,group stage,Cotton Bowl,Dallas,Nigeria,T-10,BGR,3–0,3
WC-1994,Romania v Switzerland,group stage,Pontiac Silverdome,Pontiac,Romania,T-72,CHE,1–4,1
WC-1994,United States v Colombia,group stage,Rose Bowl,Pasadena,United States,T-15,COL,2–1,2
WC-1994,Italy v Norway,group stage,Giants Stadium,East Rutherford,Italy,T-51,NOR,1–0,1
WC-1994,South Korea v Bolivia,group stage,Foxboro Stadium,Foxborough,South Korea,T-07,BOL,0–0,0
WC-1994,Mexico v Republic of Ireland,group stage,Citrus Bowl,Orlando,Mexico,T-57,IRL,2–1,2
WC-1994,Brazil v Cameroon,group stage,Stanford Stadium,Stanford,Brazil,T-11,CMR,3–0,3
WC-1994,Sweden v Russia,group stage,Pontiac Silverdome,Pontiac,Sweden,T-59,RUS,3–1,3
WC-1994,Belgium v Netherlands,group stage,Citrus Bowl,Orlando,Belgium,T-46,NLD,1–0,1
WC-1994,Saudi Arabia v Morocco,group stage,Giants Stadium,East Rutherford,Saudi Arabia,T-45,MAR,2–1,2
WC-1994,Argentina v Nigeria,group stage,Foxboro Stadium,Foxborough,Argentina,T-48,NGA,2–1,2
WC-1994,Bulgaria v Greece,group stage,Soldier Field,Chicago,Bulgaria,T-31,GRC,4–0,4
WC-1994,Switzerland v Colombia,group stage,Stanford Stadium,Stanford,Switzerland,T-15,COL,0–2,0
WC-1994,United States v Romania,group stage,Rose Bowl,Pasadena,United States,T-58,ROU,0–1,0
WC-1994,Bolivia v Spain,group stage,Soldier Field,Chicago,Bolivia,T-70,ESP,1–3,1
WC-1994,Germany v South Korea,group stage,Cotton Bowl,Dallas,Germany,T-68,KOR,3–2,3
WC-1994,Italy v Mexico,group stage,RFK Stadium,"Washington, D.C.",Italy,T-44,MEX,1–1,1
WC-1994,Republic of Ireland v Norway,group stage,Giants Stadium,East Rutherford,Republic of Ireland,T-51,NOR,0–0,0
WC-1994,Russia v Cameroon,group stage,Stanford Stadium,Stanford,Russia,T-11,CMR,6–1,6
WC-1994,Brazil v Sweden,group stage,Pontiac Silverdome,Pontiac,Brazil,T-71,SWE,1–1,1
WC-1994,Belgium v Saudi Arabia,group stage,RFK Stadium,"Washington, D.C.",Belgium,T-60,SAU,0–1,0
WC-1994,Morocco v Netherlands,group stage,Citrus Bowl,Orlando,Morocco,T-46,NLD,1–2,1
WC-1994,Argentina v Bulgaria,group stage,Cotton Bowl,Dallas,Argentina,T-10,BGR,0–2,0
WC-1994,Greece v Nigeria,group stage,Foxboro Stadium,Foxborough,Greece,T-48,NGA,0–2,0
WC-1994,Germany v Belgium,round of 16,Soldier Field,Chicago,Germany,T-06,BEL,3–2,3
WC-1994,Spain v Switzerland,round of 16,RFK Stadium,"Washington, D.C.",Spain,T-72,CHE,3–0,3
WC-1994,Saudi Arabia v Sweden,round of 16,Cotton Bowl,Dallas,Saudi Arabia,T-71,SWE,1–3,1
WC-1994,Romania v Argentina,round of 16,Rose Bowl,Pasadena,Romania,T-03,ARG,3–2,3
WC-1994,Netherlands v Republic of Ireland,round of 16,Citrus Bowl,Orlando,Netherlands,T-57,IRL,2–0,2
WC-1994,Brazil v United States,round of 16,Stanford Stadium,Stanford,Brazil,T-79,USA,1–0,1
