519,104,NA
519,148,NA
519,67,NA
519,68,NA
519,104,Gold
519,148,NA
519,67,Silver
520,104,NA
520,68,NA
520,68,NA
521,41,Gold
522,206,NA
523,14,NA
523,14,NA
524,77,NA
525,88,NA
525,88,NA
526,14,NA
527,68,Bronze
528,56,NA
528,57,NA
528,58,NA
528,57,NA
528,58,NA
529,14,Silver
530,14,NA
531,88,NA
532,33,NA
532,34,NA
532,33,NA
532,34,NA
532,33,NA
532,34,NA
533,97,NA
534,244,NA
534,244,NA
534,244,NA
535,225,NA
535,259,NA
535,226,NA
535,227,NA
535,225,NA
535,260,NA
535,259,NA
535,226,NA
535,227,NA
536,3,NA
537,261,NA
538,262,NA
539,34,NA
539,34,NA
540,73,NA
541,263,NA
541,264,NA
542,142,NA
543,137,Bronze
544,14,NA
545,74,NA
546,179,NA
546,231,NA
547,164,Silver
548,6,NA
548,265,NA
548,266,Bronze
548,265,NA
549,267,NA
549,63,NA
550,203,NA
550,51,NA
551,268,NA
552,202,NA
553,120,NA
553,120,NA
554,29,NA
555,119,NA
555,143,NA
555,119,NA
555,119,NA
556,148,NA
556,148,NA
557,67,NA
558,53,NA
559,269,NA
560,3,NA
561,205,NA
561,206,NA
562,39,NA
562,270,NA
562,39,NA
562,270,NA
562,39,NA
562,270,NA
563,271,NA
564,194,NA
565,90,NA
566,21,NA
566,23,NA
566,24,NA
566,25,NA
566,26,NA
566,27,NA
566,28,NA
567,19,NA
567,53,NA
567,189,NA
568,272,NA
569,43,NA
570,1,NA
571,75,NA
572,15,NA
572,108,NA
572,107,NA
572,185,NA
572,150,NA
573,152,NA
574,103,NA
574,103,NA
575,273,NA
576,1,Bronze
577,163,NA
577,274,NA
578,123,NA
579,275,NA
580,83,NA
580,83,Bronze
581,213,NA
581,214,NA
581,276,NA
581,215,NA
581,216,NA
581,217,NA
581,218,NA
582,204,Gold
583,277,Gold
583,277,Gold
583,277,NA
583,277,NA
584,142,NA
585,167,NA
586,14,NA
587,278,NA
587,246,NA
588,126,NA
589,135,NA
590,104,NA
591,3,NA
592,57,NA
592,58,NA
593,142,NA
593,142,NA
594,120,NA
594,120,NA
595,144,NA
596,91,NA
597,74,NA
598,188,NA
598,150,NA
599,174,NA
600,116,NA
600,116,NA
601,257,NA
602,90,NA
603,118,NA
604,268,NA
604,246,NA
605,48,NA
606,48,NA
606,48,NA
607,151,NA
608,199,Gold
609,12,NA
610,213,NA
610,214,NA
610,215,NA
610,216,NA
610,217,NA
610,218,NA
610,213,NA
610,214,Bronze
610,215,NA
610,216,NA
610,217,NA
610,218,NA
611,104,NA
612,199,NA
613,12,NA
614,3,NA
615,279,NA
615,84,NA
616,142,NA
617,2,NA
618,57,NA
618,58,NA
618,57,NA
618,58,Bronze
619,95,Gold
620,174,NA
620,174,NA
621,15,NA
622,57,NA
623,275,NA
623,275,NA
624,165,NA
625,116,NA
625,143,NA
625,116,NA
625,115,NA
626,86,NA
626,86,NA
627,213,NA
627,214,Bronze
627,215,NA
627,218,NA
628,117,NA
628,117,NA
629,88,Gold
630,256,NA
631,98,NA
632,98,NA
633,121,NA
633,121,NA
634,34,NA
634,35,Bronze
634,31,NA
634,32,NA
634,33,NA
634,34,NA
634,35,NA
634,32,NA
634,33,NA
634,34,NA
634,35,NA
634,32,NA
634,33,NA
634,34,NA
634,35,NA
634,32,NA
634,35,NA
635,22,NA
636,56,NA
636,57,NA
637,112,NA
638,143,NA
639,3,Silver
640,261,NA
641,74,NA
642,106,NA
643,101,NA
644,12,NA
644,175,NA
645,3,NA
646,111,Bronze
647,77,NA
648,75,NA
648,209,NA
649,148,NA
649,116,NA
650,150,NA
650,54,NA
651,148,NA
652,241,NA
653,241,NA
654,160,Silver
655,280,NA
656,106,NA
656,106,NA
657,75,NA
658,199,NA
659,3,NA
660,139,NA
661,1,NA
662,210,NA
663,281,NA
663,281,NA
663,281,NA
664,1,NA
665,51,NA
666,199,NA
667,3,NA
668,13,NA
669,3,Bronze
670,209,Silver
671,33,NA
671,34,NA
672,142,NA
673,92,Bronze
674,174,NA
674,174,Bronze
674,92,NA
675,181,NA
675,181,NA
676,57,NA
677,282,NA
678,180,NA
678,64,NA
679,31,NA
679,35,NA
680,249,NA
680,249,NA
680,283,Bronze
681,232,NA
682,50,NA
682,50,NA
683,83,NA
683,83,NA
684,29,NA
684,29,NA
685,164,NA
686,88,NA
687,38,NA
687,38,NA
688,284,NA
689,57,NA
689,58,NA
689,57,NA
689,58,NA
690,245,Bronze
690,285,Silver
691,268,NA
691,257,NA
692,163,NA
693,109,NA
694,175,NA
694,13,NA
695,93,NA
696,153,NA
697,286,Gold
698,120,Gold
699,95,Gold
700,168,NA
701,68,NA
702,205,NA
702,206,NA
702,205,Silver
702,206,NA
702,287,Silver
702,205,Silver
702,206,NA
702,287,NA
703,288,NA
704,289,NA
704,289,NA
705,203,NA
705,203,Gold
705,51,Bronze
705,203,Gold
705,51,Silver
706,203,Silver
706,203,NA
706,51,NA
707,67,NA
708,84,NA
708,84,NA
709,268,NA
709,246,NA
710,3,NA
711,65,NA
712,290,NA
712,209,NA
713,128,NA
713,129,NA
713,128,NA
713,129,NA
714,142,NA
715,118,NA
716,3,Gold
717,119,NA
718,150,NA
718,187,NA
719,291,NA
719,291,NA
720,185,NA
720,15,NA
720,292,NA
721,293,NA
722,104,NA
722,67,NA
723,73,Bronze
724,3,NA
725,164,NA
726,164,NA
727,1,NA
727,1,Bronze
728,104,NA
728,67,NA
729,3,NA
730,3,NA
731,3,NA
731,3,NA
732,3,NA
733,294,NA
733,231,NA
734,295,NA
734,296,NA
734,297,NA
734,298,NA
735,14,NA
736,247,NA
736,121,NA
736,299,NA
736,121,NA
737,300,NA
737,300,NA
737,300,NA
737,300,NA
737,300,NA
738,185,NA
738,186,NA
739,82,NA
740,1,NA
741,2,NA
742,1,NA
743,90,NA
744,3,NA
745,109,Bronze
746,301,NA
746,301,NA
747,47,NA
748,275,NA
749,302,NA
750,43,NA
751,95,NA
752,140,NA
753,303,NA
754,252,NA
754,290,NA
755,304,NA
755,304,NA
756,88,NA
757,57,NA
758,185,NA
759,123,NA
760,157,NA
761,107,NA
762,98,Gold
763,67,NA
764,104,NA
765,185,NA
765,15,NA
765,188,NA
766,110,NA
766,173,Silver
766,58,NA
767,57,NA
767,153,NA
767,56,NA
767,106,NA
768,116,NA
769,305,NA
770,104,NA
770,148,NA
770,67,NA
770,203,NA
771,97,NA
771,97,NA
772,306,Gold
773,110,NA
773,173,NA
773,110,NA
773,173,NA
774,22,NA
774,41,NA
775,105,Bronze
776,307,NA
777,290,Gold
778,43,NA
779,155,NA
779,156,NA
779,155,NA
779,156,NA
779,155,NA
780,84,NA
781,142,NA
782,38,NA
782,172,NA
783,47,NA
784,44,NA
785,3,Silver
786,308,NA
786,308,NA
787,68,NA
787,224,NA
788,94,NA
788,94,NA
789,185,NA
789,15,NA
789,108,NA
790,219,NA
790,146,NA
791,64,NA
792,18,NA
792,309,NA
792,310,NA
792,18,NA
792,309,NA
792,311,NA
792,18,NA
792,309,NA
792,311,NA
793,150,NA
793,187,NA
794,14,NA
794,14,NA
794,14,NA
795,312,NA
795,91,NA
796,36,NA
797,116,NA
797,143,NA
798,57,NA
799,179,NA
800,21,NA
800,22,NA
800,23,NA
800,24,NA
800,25,NA
800,26,NA
800,27,NA
800,28,NA
800,21,NA
800,22,NA
800,23,NA
800,24,NA
800,25,NA
800,26,NA
800,27,NA
800,28,NA
801,313,NA
802,14,NA
803,314,NA
803,315,NA
804,104,NA
804,148,NA
804,67,NA
804,104,NA
804,148,NA
804,67,NA
805,146,NA
806,316,NA
807,317,Silver
807,318,Bronze
808,224,NA
809,319,NA
810,269,NA
811,314,NA
811,314,NA
812,93,NA
813,320,NA
813,321,NA
813,322,NA
813,323,NA
813,324,Silver
814,92,NA
815,67,NA
815,104,NA
816,92,NA
817,57,NA
817,58,NA
818,325,NA
818,326,NA
818,327,NA
818,328,Gold
818,329,NA
819,330,NA
820,135,NA
820,331,NA
821,78,NA
822,181,NA
823,142,NA
824,319,NA
824,319,NA
824,332,NA
824,332,NA
825,219,NA
825,146,NA
826,181,NA
827,333,NA
828,135,NA
829,334,NA
830,91,Silver
830,80,Silver
830,80,NA
831,335,NA
832,336,Gold
832,336,Gold
833,337,NA
834,178,NA
835,155,NA
835,156,NA
835,155,NA
835,156,NA
835,155,NA
835,156,NA
835,155,NA
836,317,NA
836,318,NA
836,181,NA
836,198,NA
836,338,NA
836,48,NA
836,317,Gold
836,318,Silver
836,181,NA
837,164,Bronze
838,104,NA
838,148,NA
838,67,NA
839,157,NA
840,339,Bronze
841,119,NA
841,119,NA
842,289,NA
843,95,NA
844,207,NA
845,300,NA
846,97,NA
846,97,Gold
846,97,Gold
846,97,Silver
847,113,NA
848,120,NA
849,157,NA
849,98,Gold
850,114,Gold
851,92,Silver
852,120,NA
853,75,NA
853,209,NA
854,142,NA
854,142,NA
855,340,NA
856,75,NA
856,209,NA
857,98,NA
858,335,NA
859,80,NA
860,163,NA
861,144,NA
862,278,NA
863,74,NA
863,74,NA
864,341,NA
865,119,NA
865,50,NA
866,153,NA
866,106,NA
867,342,NA
867,342,NA
868,170,NA
869,342,NA
870,142,NA
871,80,NA
872,57,NA
872,58,NA
873,150,NA
873,52,NA
874,343,NA
875,343,NA
875,343,NA
875,343,NA
875,343,NA
876,128,NA
876,129,NA
877,344,NA
878,144,NA
879,262,NA
880,90,NA
881,3,NA
882,3,Bronze
882,3,NA
883,3,NA
883,3,NA
884,345,Bronze
885,209,NA
886,67,NA
887,143,NA
887,116,NA
887,143,NA
887,148,NA
887,67,NA
887,148,NA
887,67,NA
888,224,NA
888,224,NA
889,268,NA
889,246,NA
889,13,NA
889,268,NA
890,346,NA
891,290,NA
892,39,NA
892,270,NA
892,40,NA
892,39,NA
892,270,NA
892,40,NA
892,39,NA
892,270,NA
892,40,NA
892,39,NA
892,270,NA
892,40,NA
893,265,NA
894,162,NA
895,48,NA
895,68,NA
896,3,Silver
897,67,NA
898,101,NA
899,111,NA
900,268,NA
901,347,NA
901,347,NA
902,348,NA
903,349,NA
903,350,NA
903,351,NA
903,315,NA
903,351,NA
903,315,NA
904,249,NA
904,250,NA
905,174,NA
906,201,NA
906,284,NA
907,102,NA
908,3,Silver
909,115,NA
909,115,NA
910,352,NA
911,353,NA
912,139,NA
913,354,NA
913,355,NA
914,120,NA
914,120,NA
915,74,NA
915,74,NA
916,356,NA
917,79,NA
918,3,Silver
918,3,Silver
919,50,NA
920,119,NA
920,50,NA
921,142,NA
922,119,NA
922,50,NA
922,50,NA
923,104,NA
923,148,NA
923,67,NA
923,104,NA
923,148,NA
923,67,Silver
923,104,NA
924,357,NA
925,164,Gold
925,164,NA
926,74,NA
926,74,NA
926,167,NA
927,175,NA
928,106,NA
929,221,NA
929,221,NA
929,103,NA
930,279,NA
931,103,NA
932,3,NA
933,3,NA
934,191,NA
935,3,NA
936,67,NA
936,104,NA
936,148,NA
936,67,NA
937,346,NA
938,33,NA
938,34,NA
938,33,NA
939,77,NA
940,3,NA
941,120,NA
942,337,NA
943,165,NA
944,358,NA
945,78,NA
946,142,NA
946,142,NA
947,1,NA
947,1,NA
947,1,NA
948,104,NA
948,148,NA
948,67,NA
949,335,NA
950,12,NA
951,257,NA
952,149,NA
952,149,NA
953,359,Bronze
953,359,Gold
953,359,NA
954,360,NA
955,19,NA
955,107,NA
955,108,NA
955,19,NA
956,203,Silver
956,51,NA
957,3,Bronze
958,50,NA
959,335,NA
960,170,NA
961,48,NA
962,69,Gold
963,115,Gold
964,120,Silver
965,96,NA
965,96,NA
965,96,NA
966,44,Silver
966,44,NA
966,44,NA
967,75,NA
967,209,Silver
968,294,NA
968,231,Bronze
968,361,NA
969,344,NA
970,213,NA
970,214,NA
970,215,NA
970,216,NA
970,217,NA
970,218,NA
971,110,NA
971,173,NA
972,61,NA
973,362,NA
973,363,Bronze
974,295,NA
974,297,NA
974,298,Gold
975,364,Bronze
976,213,NA
976,215,NA
976,217,NA
976,218,NA
977,84,NA
977,84,Gold
977,365,Gold
977,84,Silver
977,365,NA
977,84,NA
977,365,NA
978,361,NA
978,361,NA
979,366,NA
979,367,NA
980,350,Gold
980,368,Gold
980,350,Bronze
980,368,Bronze
981,369,NA
981,369,NA
982,1,NA
983,204,NA
984,170,NA
985,75,NA
986,343,NA
986,343,NA
987,335,NA
988,78,NA
988,151,NA
989,116,NA
989,67,NA
990,237,NA
991,104,NA
992,206,NA
993,370,NA
993,247,NA
994,82,NA
995,14,NA
996,48,NA
997,80,NA
997,80,NA
998,225,NA
998,226,NA
998,227,NA
998,225,NA
998,226,NA
998,227,NA
999,226,NA
999,227,NA
1000,1,Bronze
1001,280,NA
1002,143,NA
1003,213,NA
1003,215,NA
1003,216,NA
1003,217,NA
1003,218,NA
1003,213,NA
1003,215,NA
1003,216,NA
1003,217,NA
1003,218,NA
1004,112,NA
1005,207,NA
1006,66,NA
1007,75,NA
1007,76,NA
1008,88,NA
1009,1,NA
1010,107,NA
1011,82,NA
1012,1,NA
1012,1,NA
1013,92,NA
1014,68,NA
1015,371,NA
1015,372,NA
1015,373,NA
1015,374,NA
1015,375,NA
1015,345,NA
1015,376,NA
1015,377,NA
1015,64,NA
1016,77,NA
1017,186,Gold
1017,107,Gold
1017,186,Silver
1017,54,Gold
1017,123,Bronze
1017,107,Bronze
1017,186,Gold
1017,54,Gold
1018,132,NA
1019,234,NA
1019,233,NA
1019,234,NA
1020,83,NA
1020,83,Silver
1020,83,Bronze
1021,127,NA
1021,367,NA
1022,207,NA
1022,207,NA
1022,207,NA
1023,83,Bronze
1023,83,NA
1023,83,NA
1023,83,NA
1023,83,NA
1024,97,NA
1024,97,NA
1024,230,NA
1024,230,NA
1025,87,Silver
1026,34,NA
1027,312,NA
1028,3,NA
1029,378,NA
1030,12,NA
1030,13,NA
1031,166,NA
1032,108,NA
1032,53,NA
1032,185,NA
1032,53,NA
1033,149,NA
1034,303,NA
1035,335,NA
1036,36,NA
1037,152,NA
1037,165,NA
1038,88,NA
1039,223,NA
1040,51,NA
1041,379,NA
1042,332,NA
1043,175,NA
1044,14,NA
1044,14,NA
1045,51,NA
1046,98,Silver
1047,110,NA
1048,330,NA
1049,104,NA
1049,148,NA
1050,75,NA
1051,12,NA
1051,13,NA
1052,123,NA
1052,186,NA
1052,123,NA
1052,186,NA
1053,34,NA
1054,75,NA
1054,76,NA
1054,252,NA
1055,380,NA
1056,75,NA
1057,381,NA
1058,382,NA
1059,383,NA
1059,139,NA
1059,140,NA
1060,384,NA
1060,385,NA
1061,192,NA
1061,93,NA
1062,14,NA
1063,14,NA
1064,78,NA
1064,77,NA
1064,78,NA
1065,362,NA
1066,48,NA
1067,1,NA
1068,281,NA
1069,224,NA
1070,44,NA
1071,213,NA
1071,214,NA
1071,215,NA
